shipment_id,company_id,commodity,weight_kg,declared_value_usd,physical_value_usd,igm_quantity,bol_quantity,invoice_quantity,igm_value,bol_value,invoice_value,actual_origin_country,declared_origin_country,route,route_risk_score,account_age_days,company_trust_score,kyc_verified,submission_hour,burst_count,linked_company_id,shared_director_flag,pickup_attempts,driver_verified,risk_score,is_anomalous,fraud_type,temperature_celsius,volume_cbm
SHP0000488,COMP00107,chemicals,3890,132054.04,125689.42,3828.12,3883.04,3957.4,132779.82,132851.19,131876.43,Antwerp,Antwerp,Antwerp → India,18,997,64,0,12,3,,0,1,1,12,0,normal,,
SHP0000183,COMP00116,electronics,2449,599434.88,572094.65,2416.26,2446.33,2420.51,588644.55,603554.79,610972.62,Singapore,Singapore,Singapore → India,25,1396,78,1,16,3,,0,1,1,16,0,normal,,
SHP0000568,COMP00144,chemicals,6465,323363.58,326812.63,6519.08,6403.07,6345.12,328570.28,320604.03,328462.15,Istanbul,Istanbul,Istanbul → India,40,3047,94,0,11,1,,0,1,1,22,0,normal,,
SHP0000078,COMP00148,electronics,2917,622268.8,653101.01,2910.74,2907.29,2926.39,612032.91,628014.4,625628.06,Shanghai,Shanghai,Shanghai → India,20,404,79,1,16,3,,0,1,1,20,0,normal,,
SHP0000351,COMP00086,machinery,3697,441926.62,441952.22,3718.55,3697.78,3640.8,438604.46,444599.36,448315.43,Shanghai,Shanghai,Shanghai → India,20,311,70,1,10,2,,0,1,1,20,0,normal,,
SHP0000841,COMP00125,chemicals,3717,805685.91,652899.04,3798.41,3715.8,3546.47,812475.28,769314.56,814043.03,Bangkok,Bangkok,Bangkok → India,38,194,76,0,18,6,,0,2,1,49,1,overvaluation,,
SHP0000767,COMP00146,gold,96,4690905.74,4815398.67,89.88,87.55,108.27,4218545.18,4618755.11,5385580.58,Bangkok,Bangkok,Bangkok → India,34,2866,67,1,19,6,,0,1,1,61,1,document_inconsistency,,
SHP0000690,COMP00078,machinery,13580,1360946.07,1384814.38,13255.88,14238.57,13321.61,1325828.3,1330796.39,1414903.89,Mumbai,Malaysia,Mumbai → Singapore,25,255,53,1,9,5,,0,2,1,47,1,origin_fraud,,
SHP0000409,COMP00146,machinery,664,91936.22,91961.5,673.02,666.0,667.06,90743.52,91960.47,92728.27,Dubai,Dubai,Dubai → India,35,2866,67,1,17,3,,0,1,1,29,0,normal,,
SHP0000096,COMP00090,gold,66,3520902.53,3348528.89,65.35,65.68,64.86,3585662.7,3519371.31,3576647.51,Hong Kong,Hong Kong,Hong Kong → India,30,369,64,1,12,3,,0,1,1,12,0,normal,,
SHP0000295,COMP00039,gold,18,740404.96,705951.9,17.92,18.07,17.78,744595.78,736848.47,751839.36,Mumbai,Mumbai,Mumbai → Singapore,20,2175,94,1,17,1,,0,1,1,11,0,normal,,
SHP0000255,COMP00109,machinery,6824,975995.53,971938.46,6885.42,6834.14,6869.64,986811.48,983065.7,968729.26,Antwerp,Antwerp,Antwerp → India,18,1164,93,1,14,3,,0,1,1,17,0,normal,,
SHP0000270,COMP00065,machinery,10090,2940030.49,2924364.4,10090.61,10038.88,10078.28,2959071.73,2954799.86,2969885.69,Bangkok,Bangkok,Bangkok → India,28,397,78,1,14,3,,0,1,1,28,0,normal,,
SHP0000853,COMP00057,textiles,5662,117340.68,194573.12,5823.48,5513.27,5542.34,122480.06,121162.13,119661.64,Dubai,Dubai,Dubai → India,49,623,44,0,13,5,,0,3,1,61,1,undervaluation,,
SHP0000718,COMP00052,machinery,7130,705562.18,1166223.43,7276.02,7015.32,6852.69,689938.77,724724.46,695066.51,Antwerp,Antwerp,Antwerp → India,26,55,26,0,10,4,,0,3,1,63,1,undervaluation,,
SHP0000010,COMP00017,gold,92,4565201.83,4563837.72,92.98,91.27,91.39,4487685.32,4588324.23,4523622.31,Rotterdam,Rotterdam,Rotterdam → India,15,212,63,1,17,2,,0,1,1,5,0,normal,,
SHP0000549,COMP00078,chemicals,3156,392495.82,397514.42,3138.99,3158.24,3192.41,397490.0,396090.39,397586.77,Rotterdam,Rotterdam,Rotterdam → India,15,255,53,1,14,2,,0,1,1,9,0,normal,,
SHP0000529,COMP00050,electronics,1202,532735.55,532832.53,1199.0,1198.15,1212.53,528196.36,530070.67,529672.32,Mumbai,Mumbai,Mumbai → Singapore,20,467,66,1,11,3,,0,1,1,19,0,normal,,
SHP0000362,COMP00081,chemicals,6201,335955.04,320466.1,6174.16,6238.5,6161.62,335204.97,337134.83,336074.56,Shanghai,Shanghai,Shanghai → India,20,1795,73,1,16,3,,0,1,1,26,0,normal,,
SHP0000423,COMP00121,chemicals,6016,172204.97,179928.71,6066.81,5956.66,6079.49,172301.97,173167.13,172359.93,Istanbul,Istanbul,Istanbul → India,40,187,54,1,15,1,,0,1,1,8,0,normal,,
SHP0000324,COMP00011,textiles,2225,46323.17,46834.47,2182.65,2207.93,2191.81,45747.44,46285.49,46790.35,Chennai,Chennai,Chennai → Dubai,25,2230,85,1,17,3,,0,1,1,15,0,normal,,
SHP0000820,COMP00134,textiles,14417,464009.71,487139.33,13604.38,14254.66,15155.24,395999.42,466492.52,506634.93,Mumbai,Mumbai,Mumbai → Singapore,30,1197,63,0,15,3,,0,2,1,61,1,document_inconsistency,,
SHP0000236,COMP00008,chemicals,9041,1005998.73,974603.56,8888.02,9076.47,8998.62,1018949.19,1009208.08,1017919.47,Istanbul,Istanbul,Istanbul → India,40,2791,68,0,12,2,,0,1,1,29,0,normal,,
SHP0000719,COMP00131,textiles,17698,464201.44,463813.32,16339.21,16161.21,19765.45,436154.95,421805.1,497205.23,Singapore,Singapore,Singapore → India,33,99,30,0,10,6,,0,1,0,36,1,document_inconsistency,,
SHP0000694,COMP00118,electronics,3759,451027.5,360780.46,3924.82,3897.13,3679.14,443499.27,447714.51,434758.79,Shanghai,Vietnam,Shanghai → India,25,41,45,0,15,5,,0,1,1,49,1,origin_fraud,,
SHP0000226,COMP00065,textiles,15165,356891.8,365942.38,14985.24,15112.7,15193.32,357968.32,353480.92,363246.1,Singapore,Singapore,Singapore → India,25,397,78,1,15,1,,0,1,1,11,0,normal,,
SHP0000808,COMP00042,gold,38,1259244.7,1541418.82,36.32,37.51,38.84,1266146.21,1249532.96,1267524.43,Mumbai,Turkey,Mumbai → Singapore,30,374,51,1,11,6,,0,2,1,50,1,origin_fraud,,
SHP0000649,COMP00105,electronics,4367,1374988.66,1577687.11,4563.61,4176.28,4411.99,1314094.91,1429132.16,1379087.37,Mumbai,Netherlands,Mumbai → Singapore,26,142,50,0,18,5,,0,2,1,64,1,origin_fraud,,
SHP0000392,COMP00148,machinery,3279,192356.95,198848.47,3244.87,3259.0,3279.64,194424.77,190671.7,192947.93,Rotterdam,Rotterdam,Rotterdam → India,15,404,79,1,10,2,,0,1,1,29,0,normal,,
SHP0000070,COMP00096,textiles,4110,192480.61,193101.56,4123.31,4076.27,4145.78,191709.96,194315.82,194968.8,Istanbul,Istanbul,Istanbul → India,40,165,55,1,14,3,,0,1,1,16,0,normal,,
SHP0000265,COMP00147,electronics,171,79526.18,81081.91,171.76,169.97,167.96,79743.97,79767.17,78606.16,Singapore,Singapore,Singapore → India,25,2618,74,1,14,1,,0,1,1,25,0,normal,,
SHP0000120,COMP00136,gold,99,4168837.93,4234197.01,100.28,98.76,100.09,4246291.05,4144138.94,4172728.23,Hong Kong,Hong Kong,Hong Kong → India,30,2188,64,0,12,1,,0,1,1,8,0,normal,,
SHP0000494,COMP00039,machinery,5263,1026022.51,974851.49,5345.95,5265.29,5213.04,1036991.89,1034777.88,1025353.17,Bangkok,Bangkok,Bangkok → India,28,2175,94,1,12,2,,0,1,1,26,0,normal,,
SHP0000029,COMP00046,textiles,14786,358557.41,354409.86,14892.25,14702.68,15052.13,362664.26,355613.02,357375.33,Shanghai,Shanghai,Shanghai → India,20,1945,76,1,16,2,,0,1,1,28,0,normal,,
SHP0000883,COMP00001,gold,81,4191850.07,4069069.82,72.76,80.16,88.88,3855795.04,4045363.94,4528627.4,Bangkok,Bangkok,Bangkok → India,38,132,27,0,19,6,,0,2,1,54,1,document_inconsistency,,
SHP0000601,COMP00124,machinery,13440,2539874.71,2331209.86,12003.24,12448.37,15438.66,2301418.63,2547787.76,2790846.69,Bangkok,Bangkok,Bangkok → India,33,32,37,0,17,3,,0,1,1,41,1,document_inconsistency,,
SHP0000919,COMP00024,chemicals,8773,872315.22,720751.5,6144.27,11766.45,10958.41,613564.09,1194578.41,1039659.28,Dubai,Malaysia,Dubai → India,73,438,48,0,5,43,COMP00056,1,4,0,96,1,origin_fraud,,
SHP0000472,COMP00081,gold,25,1015756.52,977320.83,25.13,25.2,25.12,1000886.86,1007950.64,1029740.88,Istanbul,Istanbul,Istanbul → India,40,1795,73,1,10,3,,0,1,1,16,0,normal,,
SHP0000698,COMP00085,chemicals,4612,329135.61,359144.22,4258.77,4608.56,5219.38,283964.26,338647.6,374959.48,Dubai,Dubai,Dubai → India,43,138,26,0,12,6,,0,2,1,49,1,document_inconsistency,,
SHP0000470,COMP00097,chemicals,5449,133176.78,131936.88,5388.12,5452.63,5557.11,134777.76,134097.41,133897.35,Mumbai,Mumbai,Mumbai → Singapore,20,380,52,1,9,3,,0,1,1,14,0,normal,,
SHP0000795,COMP00009,machinery,3927,784852.88,830846.88,3390.04,3839.8,4429.29,687580.84,725547.43,863748.54,Bangkok,Bangkok,Bangkok → India,40,519,46,0,15,4,,0,3,0,40,1,document_inconsistency,,
SHP0000348,COMP00023,textiles,11437,132957.62,129056.39,11351.57,11468.12,11390.47,130334.71,133019.86,135199.36,Chennai,Chennai,Chennai → Dubai,25,2768,92,1,16,1,,0,1,1,8,0,normal,,
SHP0000776,COMP00083,gold,24,1036894.28,934819.08,22.21,21.98,25.4,881640.23,1000489.13,1167013.71,Antwerp,Antwerp,Antwerp → India,26,1683,66,1,10,6,,0,3,1,39,1,document_inconsistency,,
SHP0000250,COMP00150,gold,95,5649426.98,5629659.36,96.32,94.17,94.37,5551582.64,5703135.31,5721055.82,Chennai,Chennai,Chennai → Dubai,25,2376,89,1,16,2,,0,1,1,23,0,normal,,
SHP0000789,COMP00017,electronics,1061,144502.65,120152.33,1090.96,1064.26,1070.53,140176.48,141429.52,139616.95,Singapore,Singapore,Singapore → India,39,212,63,1,11,6,,0,3,1,60,1,overvaluation,,
SHP0000496,COMP00121,gold,92,5169239.96,5106838.65,90.33,91.4,93.68,5080412.85,5154242.05,5169897.32,Dubai,Dubai,Dubai → India,35,187,54,1,13,1,,0,1,1,7,0,normal,,
SHP0000577,COMP00098,machinery,7311,1641246.46,1709897.34,7284.11,7265.86,7316.01,1668037.1,1651237.53,1612743.25,Antwerp,Antwerp,Antwerp → India,18,1119,64,1,15,3,,0,1,1,17,0,normal,,
SHP0000387,COMP00033,electronics,645,47582.95,48658.73,635.23,642.46,645.84,47705.56,47678.67,46947.73,Istanbul,Istanbul,Istanbul → India,40,2716,79,1,12,2,,0,1,1,29,0,normal,,
SHP0000454,COMP00005,chemicals,8023,807935.07,807065.64,7932.42,7955.33,8046.57,794954.62,807115.41,822170.8,Shanghai,Shanghai,Shanghai → India,20,201,66,1,17,2,,0,1,1,13,0,normal,,
SHP0000711,COMP00141,machinery,2900,422139.15,435502.71,2831.5,2758.5,2905.49,426603.67,441678.73,425916.06,Chennai,Belgium,Chennai → Dubai,33,130,34,0,18,5,,0,2,1,51,1,origin_fraud,,
SHP0000257,COMP00034,machinery,4643,649264.57,638112.35,4634.46,4667.37,4573.54,641380.4,655126.71,640836.9,Shanghai,Shanghai,Shanghai → India,20,668,57,1,14,1,,0,1,1,18,0,normal,,
SHP0000589,COMP00125,gold,24,1096565.74,1046898.02,24.16,24.17,23.68,1110269.02,1104316.17,1114739.8,Hong Kong,Hong Kong,Hong Kong → India,30,194,76,0,12,2,,0,1,1,15,0,normal,,
SHP0000813,COMP00009,textiles,13250,535455.88,548295.9,11372.12,13562.66,14809.66,465788.64,488314.76,629456.94,Singapore,Netherlands,Singapore → India,37,519,46,0,10,5,,0,3,1,38,1,origin_fraud,,
SHP0000833,COMP00126,textiles,15953,212093.71,193634.53,14776.71,15380.55,17750.33,195711.45,212496.16,237666.93,Bangkok,Bangkok,Bangkok → India,33,68,44,0,13,4,,0,1,1,38,1,document_inconsistency,,
SHP0000551,COMP00090,electronics,3449,506558.32,522317.58,3407.23,3429.24,3473.29,504633.42,510930.37,498230.7,Rotterdam,Rotterdam,Rotterdam → India,15,369,64,1,14,2,,0,1,1,18,0,normal,,
SHP0000898,COMP00087,machinery,8374,2118243.36,2055394.12,8713.88,8777.36,8248.45,2067523.29,2128181.37,2051974.58,Dubai,Hong Kong,Dubai → India,48,361,65,1,17,5,,0,2,0,62,1,origin_fraud,,
SHP0000264,COMP00114,machinery,2348,348227.71,360038.91,2316.13,2325.69,2343.21,344571.02,345090.97,351356.16,Chennai,Chennai,Chennai → Dubai,25,290,55,0,10,1,,0,1,1,12,0,normal,,
SHP0000980,COMP00028,textiles,8297,374652.95,401625.79,6471.64,9717.8,6338.14,236719.67,585114.52,400164.85,Istanbul,Istanbul,Istanbul → India,78,31,51,1,4,15,COMP00130,1,4,0,87,1,network_fraud,,
SHP0000526,COMP00006,machinery,7092,1211982.63,1222363.79,6952.57,7129.02,7152.43,1205500.29,1201145.95,1224341.58,Singapore,Singapore,Singapore → India,25,3464,62,1,17,1,,0,1,1,21,0,normal,,
SHP0000823,COMP00083,chemicals,7531,567679.21,841295.41,7551.16,7392.97,7348.87,541438.09,572402.03,552349.68,Istanbul,Istanbul,Istanbul → India,50,1683,66,1,10,3,,0,1,0,54,1,undervaluation,,
SHP00001001,COMP00029,bananas,11187,4200948.03,4239064.52,11288.233973676743,10663.20528353627,10732.466864833163,4088640.2593187336,4243805.566475046,4226676.761248085,Rotterdam,Bangkok,Mumbai → Singapore,68,932,77,1,0,49,,0,7,0,88,1,physics_anomaly,-18.0,13.98375
SHP00001002,COMP00088,ice_cream,1619,327629.1,318388.61,1593.7364314693455,1580.875928403244,1545.0846267092495,326299.7448400292,315337.31706525205,341464.7293019454,Bangkok,Hong Kong,Mumbai → Singapore,25,2291,57,1,18,13,,0,6,0,96,1,physics_anomaly,25.0,2.6983333333333333
SHP00001003,COMP00059,machinery,5000,98642.41,103935.83,6241.479319634373,6244.863497894852,6143.20509836912,948114.4419813063,1013122.2903201669,985105.0224327256,Mumbai,Mumbai,Mumbai → Singapore,36,2217,51,0,14,25,,0,3,0,76,1,physics_anomaly,,1.0
SHP00001004,COMP00059,bananas,3556,1629733.79,1651630.91,3633.4903146676675,3453.8099990656524,3555.7266358754537,1692426.9009927087,1653014.839599283,1571531.3640912017,Hong Kong,Hong Kong,Mumbai → Singapore,32,1040,91,1,23,38,,0,4,1,82,1,physics_anomaly,-18.0,4.445
SHP00001005,COMP00036,ice_cream,2604,836337.36,885192.73,2583.730455354638,2490.3426146819693,2573.173662206302,877829.8408081373,838772.2978870119,875735.4009467284,Dubai,Singapore,Mumbai → Singapore,16,2816,34,1,20,22,,0,1,1,80,1,physics_anomaly,25.0,4.34
SHP00001006,COMP00117,electronics,5000,58688.77,63125.75,8247.350980962314,8533.953789828716,8508.72022696751,3721654.584904801,3956713.595778479,3870685.0862809126,Rotterdam,Rotterdam,Bangkok → India,15,2483,61,1,0,8,,0,3,1,77,1,physics_anomaly,,1.0
SHP00001007,COMP00022,bananas,12647,1016376.73,1048850.13,13212.129525222903,12223.486065014578,12681.999038947866,1027210.6885531117,1063573.4960475161,1059970.5001975524,Mumbai,Mumbai,Chennai → Dubai,40,2950,59,1,21,42,,0,3,1,89,1,physics_anomaly,-18.0,15.80875
SHP00001008,COMP00031,ice_cream,9175,1196925.28,1129949.51,8781.386156413288,9295.286963295317,8926.304086646733,1245451.0287093108,1239970.9526546933,1145560.1135898011,Istanbul,Singapore,Shanghai → India,45,1170,82,0,17,9,,0,6,1,90,1,physics_anomaly,25.0,15.291666666666666
SHP00001009,COMP00105,textiles,5000,91781.77,87189.13,6725.181098692725,7147.017318190291,7141.895926936539,1462562.910544066,1564691.1286489381,1575763.507694731,Mumbai,Antwerp,Hong Kong → India,28,1048,44,0,17,29,,0,2,1,77,1,physics_anomaly,,1.0
SHP00001010,COMP00114,bananas,1628,756460.22,809215.11,1573.675448806317,1625.662375223377,1581.3980603096268,748974.3070424356,723072.7391699179,747305.0131554779,Mumbai,Chennai,Singapore → India,64,1116,78,1,13,45,,0,6,1,81,1,physics_anomaly,-18.0,2.035
SHP00001011,COMP00076,ice_cream,1098,416173.04,379313.86,1107.242699871595,1098.3129720445625,1136.7286441469018,401916.3130629234,435349.41500623047,398698.41057260585,Singapore,Singapore,Chennai → Dubai,38,310,28,0,12,8,,0,5,0,94,1,physics_anomaly,25.0,1.83
SHP00001012,COMP00011,gold,5000,130645.16,130798.92,9083.18661066043,9562.355525538893,9115.41005164843,2509529.910866586,2579498.1069506686,2485238.2801043224,Mumbai,Mumbai,Shanghai → India,55,3109,29,0,14,40,,0,5,0,79,1,physics_anomaly,,1.0
SHP00001013,COMP00090,bananas,7279,3058618.17,3183128.35,7360.290245671919,7633.656947017373,7391.079361661643,2908080.053089002,3155608.218920473,2997255.7924957713,Istanbul,Istanbul,Bangkok → India,28,3626,37,1,3,7,,0,6,0,84,1,physics_anomaly,-18.0,9.09875
SHP00001014,COMP00054,ice_cream,8380,2132670.52,2305560.36,8670.03491174109,8038.34611594327,8315.956497408402,2085043.7717523372,2026793.174641169,2190491.3195761247,Istanbul,Istanbul,Rotterdam → India,48,691,76,1,17,1,,0,1,0,79,1,physics_anomaly,25.0,13.966666666666667
SHP00001015,COMP00140,electronics,5000,196430.9,208639.93,7425.912681111085,7352.460937920551,7398.577713806844,602786.6210509408,562856.6829047559,565143.6368429041,Hong Kong,Hong Kong,Bangkok → India,28,1478,91,1,19,48,,0,2,0,88,1,physics_anomaly,,1.0
SHP00001016,COMP00007,bananas,13243,4523218.45,4735861.77,12909.497877411774,12791.675703459383,13509.552704553687,4470089.509522322,4314573.51760561,4509960.91056657,Hong Kong,Hong Kong,Antwerp → India,40,3374,78,1,9,15,,0,2,0,81,1,physics_anomaly,-18.0,16.55375
SHP00001017,COMP00103,ice_cream,5853,1919264.46,1880755.71,6134.616911917143,5874.197068219796,6110.085498232056,1845438.3653869438,2009546.7729819159,1857573.1191795475,Rotterdam,Rotterdam,Rotterdam → India,48,186,33,1,11,47,,0,7,1,94,1,physics_anomaly,25.0,9.755
SHP00001018,COMP00131,electronics,5000,96392.7,94626.65,4281.511964942501,4403.972094622855,4352.844058876578,184269.13661292673,180682.23717158707,171151.2698807111,Antwerp,Antwerp,Istanbul → India,70,316,62,1,21,8,,0,6,1,87,1,physics_anomaly,,1.0
SHP00001019,COMP00076,bananas,10184,2985648.6,2929563.29,10523.865712419252,9984.266248334892,9888.850046284482,3070966.143769971,3017493.996317604,2932578.465636529,Bangkok,Antwerp,Bangkok → India,71,1841,47,1,23,11,,0,6,0,91,1,physics_anomaly,-18.0,12.73
SHP00001020,COMP00086,ice_cream,13314,1538863.64,1392494.75,12974.283363185916,13280.896528692916,13779.640766623368,1473127.7329032004,1525697.281917873,1558832.766336871,Istanbul,Istanbul,Istanbul → India,39,2972,69,1,12,16,,0,2,0,99,1,physics_anomaly,25.0,22.19
SHP00001021,COMP00109,textiles,5000,88878.73,84385.73,7979.602157442866,7677.42771362005,7943.422341588038,345791.4942800632,356685.15142710705,343338.564449674,Bangkok,Bangkok,Chennai → Dubai,71,2539,84,1,17,29,,0,2,1,95,1,physics_anomaly,,1.0
SHP00001022,COMP00071,bananas,7306,417844.82,399938.35,7139.215057234243,7174.279810686748,7335.335213771985,402734.4713391609,406615.7240306338,425948.9165196804,Dubai,Dubai,Rotterdam → India,42,293,73,1,10,35,,0,4,1,81,1,physics_anomaly,-18.0,9.1325
SHP00001023,COMP00108,ice_cream,14136,6258222.11,6352959.51,14103.45854994308,14761.859606948841,13851.318845393602,6189373.3093980905,6503320.084186826,6468328.567536007,Shanghai,Shanghai,Singapore → India,43,2029,48,1,13,32,,0,1,1,96,1,physics_anomaly,25.0,23.56
SHP00001024,COMP00104,textiles,5000,162801.47,173609.02,8907.993344175227,8432.43802121581,8977.347713453062,280963.9229354569,290469.6101876032,278473.3416947181,Dubai,Dubai,Shanghai → India,63,1370,47,1,10,22,,0,7,1,83,1,physics_anomaly,,1.0
SHP00001025,COMP00021,bananas,5833,744446.19,680218.11,6099.734692099456,5564.8325716275285,5559.449798347119,725632.7903389315,769699.9506323028,753478.975175872,Singapore,Singapore,Singapore → India,45,547,80,0,18,14,,0,4,1,80,1,physics_anomaly,-18.0,7.29125
SHP00001026,COMP00030,ice_cream,9533,3290092.81,3591579.04,9434.4806790978,9737.973518323657,9128.797442327788,3352806.720978032,3331956.7381390505,3159114.6438366747,Rotterdam,Singapore,Rotterdam → India,53,3512,35,0,11,35,,0,4,1,91,1,physics_anomaly,25.0,15.888333333333334
SHP00001027,COMP00088,electronics,5000,182244.68,172908.77,7438.735005383971,7351.3036851971165,7155.537841834529,3546464.6461139717,3626751.5120333456,3385767.526034059,Antwerp,Antwerp,Mumbai → Singapore,76,1934,75,1,10,16,,0,7,0,89,1,physics_anomaly,,1.0
SHP00001028,COMP00146,bananas,14042,2471487.49,2465333.46,13838.145217504474,13702.678452519356,13732.596448902377,2495252.0837958176,2565430.5488484935,2485276.176614258,Antwerp,Antwerp,Dubai → India,39,380,50,1,15,36,,0,7,0,90,1,physics_anomaly,-18.0,17.5525
SHP00001029,COMP00126,ice_cream,11434,1564016.6,1615303.84,11284.23798328583,11495.14097675872,11255.352204466768,1641690.5822309656,1571897.4377770175,1540839.517576753,Singapore,Istanbul,Antwerp → India,73,1139,59,1,7,8,,0,6,0,78,1,physics_anomaly,25.0,19.05666666666667
SHP00001030,COMP00138,textiles,5000,180269.18,179940.32,12086.868195467277,12546.219275726675,12369.189413738834,3553327.3626015666,3576771.843558704,3555511.3654364655,Istanbul,Dubai,Rotterdam → India,31,1153,25,0,17,19,,0,6,0,75,1,physics_anomaly,,1.0
SHP00001031,COMP00147,bananas,3120,1508329.27,1433660.45,3232.857564963784,2999.5951879061763,2984.3871517555467,1507084.3798944936,1519946.5968381315,1536452.2231963808,Dubai,Dubai,Hong Kong → India,34,641,92,1,2,16,,0,1,1,94,1,physics_anomaly,-18.0,3.9
SHP00001032,COMP00058,ice_cream,4971,2151846.48,2362740.89,4874.254519451154,5031.162681304965,5025.497526477055,2203510.010635639,2248161.017610035,2088966.921426432,Antwerp,Antwerp,Dubai → India,42,1113,30,0,7,12,,0,5,0,75,1,physics_anomaly,25.0,8.285
SHP00001033,COMP00105,chemicals,5000,58945.71,62395.55,4031.9589398377316,3725.103162651734,3788.248545357482,601561.0408253352,634008.8147628017,621597.6621239268,Shanghai,Shanghai,Singapore → India,40,1771,34,0,20,10,,0,3,0,94,1,physics_anomaly,,1.0
SHP00001034,COMP00146,bananas,4560,1186633.5,1185160.94,4368.681484466081,4350.176517587727,4529.005070857313,1165549.5851116488,1157011.320276551,1138138.9805362832,Dubai,Rotterdam,Antwerp → India,17,3162,54,0,5,31,,0,5,1,80,1,physics_anomaly,-18.0,5.7
SHP00001035,COMP00150,ice_cream,5800,1252841.09,1208003.98,5570.667933057884,5603.278414542124,5748.75415207692,1252273.4324368266,1273210.2257134942,1240369.3415295365,Dubai,Dubai,Dubai → India,19,1892,31,1,8,21,,0,1,1,75,1,physics_anomaly,25.0,9.666666666666666
SHP00001036,COMP00139,chemicals,5000,83705.1,89420.58,10568.816251196453,9995.635341324618,10351.7011502218,4115007.898388522,3921817.184356403,4024472.227126186,Antwerp,Chennai,Hong Kong → India,30,148,50,0,9,36,,0,1,1,78,1,physics_anomaly,,1.0
SHP00001037,COMP00119,bananas,8437,3025487.8,2974351.22,8422.234893079343,8413.561829991904,8400.540747044253,2917974.663425056,2931882.347519651,3055554.373670881,Bangkok,Bangkok,Rotterdam → India,32,3569,28,1,13,22,,0,7,1,84,1,physics_anomaly,-18.0,10.54625
SHP00001038,COMP00077,ice_cream,14276,1303767.13,1313827.15,14054.898939160938,14350.117304610289,14338.000757879803,1297945.110477563,1280531.049254787,1263174.6523635793,Shanghai,Shanghai,Dubai → India,45,2372,69,0,13,3,,0,3,1,87,1,physics_anomaly,25.0,23.793333333333333
SHP00001039,COMP00099,textiles,5000,62047.3,59919.89,7996.1436771431045,8616.383335508637,7995.599873049294,4191229.6875157114,3830866.0260645426,3882723.878758628,Dubai,Dubai,Bangkok → India,34,336,80,1,10,40,,0,6,1,96,1,physics_anomaly,,1.0
SHP00001040,COMP00137,bananas,14393,4025544.87,4120112.53,14011.254810896738,14658.406307442434,14086.974600517713,3915843.245600413,3860650.227762008,4218101.864567051,Hong Kong,Hong Kong,Dubai → India,27,1847,41,1,0,3,,0,3,0,86,1,physics_anomaly,-18.0,17.99125
SHP00001041,COMP00096,ice_cream,11270,4512613.35,4214766.11,10795.497331193814,11687.936227672752,11404.913585341668,4395659.8518933505,4698907.1186349355,4351566.171999846,Bangkok,Antwerp,Shanghai → India,74,2642,52,1,8,43,,0,1,1,96,1,physics_anomaly,25.0,18.783333333333335
SHP00001042,COMP00140,textiles,5000,51214.69,54954.05,9911.098922218722,9684.018511400689,9533.543536765563,1670571.7374244977,1647335.386002969,1528529.615569304,Mumbai,Mumbai,Hong Kong → India,63,2372,65,1,22,19,,0,1,1,99,1,physics_anomaly,,1.0
SHP00001043,COMP00013,bananas,12809,5167827.65,5278486.34,12619.837912329456,12983.993839937746,12963.849490853605,5259693.258416551,5281999.627333168,5250089.926512348,Dubai,Dubai,Rotterdam → India,32,2603,32,0,9,29,,0,1,1,79,1,physics_anomaly,-18.0,16.01125
SHP00001044,COMP00024,ice_cream,3389,282766.99,284995.63,3548.787819072523,3399.455869447874,3529.1307356518473,292111.6608560079,275894.90251642634,291948.14216459,Hong Kong,Hong Kong,Bangkok → India,76,3333,57,1,3,30,,0,1,0,96,1,physics_anomaly,25.0,5.648333333333333
SHP00001045,COMP00102,gold,5000,173578.3,187790.46,4508.597538846448,4508.381441385969,4469.47703262024,1269783.7422768285,1284283.7604744718,1181944.239872141,Hong Kong,Antwerp,Singapore → India,44,1961,23,1,19,15,,0,6,0,84,1,physics_anomaly,,1.0
SHP00001046,COMP00105,bananas,8171,618853.82,586029.81,8201.679331666612,8080.012508632782,8065.603509304332,646663.9153361741,631013.3018243071,621341.1429555665,Bangkok,Singapore,Rotterdam → India,34,3656,73,0,15,40,,0,4,1,97,1,physics_anomaly,-18.0,10.21375
SHP00001047,COMP00095,ice_cream,14115,2739570.45,3003077.52,13927.74329391877,14681.994203837401,14319.423041967812,2619180.050801767,2678171.591603456,2867839.021960347,Dubai,Dubai,Istanbul → India,73,405,47,0,1,22,,0,2,0,81,1,physics_anomaly,25.0,23.525
SHP00001048,COMP00018,gold,5000,98565.72,92144.09,5535.626730566135,5360.879798048467,5748.3926246921155,2252379.179041339,2156311.16771565,2211785.2414642647,Istanbul,Istanbul,Istanbul → India,29,2737,23,0,0,23,,0,7,0,76,1,physics_anomaly,,1.0
SHP00001049,COMP00033,bananas,7444,2928828.24,2936582.58,7152.979805046862,7446.857520676566,7775.567404626947,2795087.705823779,3011780.56602967,3036310.6482621194,Chennai,Mumbai,Dubai → India,53,1906,23,0,15,26,,0,4,0,97,1,physics_anomaly,-18.0,9.305
SHP00001050,COMP00114,ice_cream,1176,94752.63,97108.51,1186.038887373259,1200.9491688597338,1161.994357301058,95675.44118675638,92809.23001323128,94805.22565588259,Mumbai,Mumbai,Bangkok → India,70,436,34,0,13,29,,0,2,1,89,1,physics_anomaly,25.0,1.96
